"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","year","hour","minute","temp","humidity","wind_speed","feels_like","clouds_all","is_raining_last_hour","is_snowing_last_hour","number_of_persons_injured","number_of_persons_killed","number_of_crashes","event_count","taxis_pickup_count","total_arrests","memorial_day","independence_day","labor_day"
"2512",2014-06-26 21:15:00,84,0,1,4,26,6,2014,21,15,28.47,57,5.7,29.79,75,0,0,0,0,0,13,583,36,0,0,0
"2513",2014-06-26 21:30:00,77,0,1,4,26,6,2014,21,30,28.19,55,3.1,29.17,75,0,0,0,0,1,13,581,36,0,0,0
"2514",2014-06-26 21:45:00,60,0,1,4,26,6,2014,21,45,28.19,55,3.1,29.17,75,0,0,0,0,0,13,662,36,0,0,0
"2515",2014-06-26 22:00:00,57,0,1,4,26,6,2014,22,0,28.19,55,3.1,29.17,75,0,0,0,0,0,13,625,36,0,0,0
"2516",2014-06-26 22:15:00,70,0,1,4,26,6,2014,22,15,28.19,55,3.1,29.17,75,0,0,0,0,0,13,678,36,0,0,0
"2517",2014-06-26 22:30:00,43,0,1,4,26,6,2014,22,30,28,56,3.6,29.02,40,0,0,0,0,0,13,746,36,0,0,0
"2518",2014-06-26 22:45:00,63,0,1,4,26,6,2014,22,45,28,56,3.6,29.02,40,0,0,0,0,0,13,832,36,0,0,0
"2519",2014-06-26 23:00:00,48,0,1,4,26,6,2014,23,0,28,56,3.6,29.02,40,0,0,0,0,0,13,789,36,0,0,0
"2520",2014-06-26 23:15:00,28,0,1,4,26,6,2014,23,15,28,56,3.6,29.02,40,0,0,0,0,0,13,825,36,0,0,0
"2521",2014-06-26 23:30:00,34,0,1,4,26,6,2014,23,30,27.97,54,4.63,28.79,20,0,0,0,0,0,13,720,36,0,0,0
"2522",2014-06-26 23:45:00,26,0,1,4,26,6,2014,23,45,27.97,54,4.63,28.79,20,0,0,0,0,0,13,770,36,0,0,0
"2523",2014-06-27 00:00:00,1,0,1,5,27,6,2014,0,0,27.97,54,4.63,28.79,20,0,0,0,0,0,13,860,34,0,0,0
"2524",2014-06-27 17:00:00,90,0,0,5,27,6,2014,17,0,26.86,50,2.6,27.29,20,1,0,1,0,2,14,572,34,0,0,0
"2525",2014-06-27 17:15:00,101,0,0,5,27,6,2014,17,15,26.86,50,2.6,27.29,20,1,0,0,0,0,14,533,34,0,0,0
"2526",2014-06-27 17:30:00,67,0,0,5,27,6,2014,17,30,28.14,43,3.1,28.01,40,0,0,0,0,0,14,554,34,0,0,0
"2527",2014-06-27 17:45:00,93,0,0,5,27,6,2014,17,45,28.14,43,3.1,28.01,40,0,0,1,0,2,14,577,34,0,0,0
"2528",2014-06-27 18:00:00,72,0,0,5,27,6,2014,18,0,28.14,43,3.1,28.01,40,0,0,0,0,0,14,552,34,0,0,0
"2529",2014-06-27 18:15:00,58,0,0,5,27,6,2014,18,15,28.14,43,3.1,28.01,40,0,0,0,0,1,14,498,34,0,0,0
"2530",2014-06-27 18:30:00,71,0,0,5,27,6,2014,18,30,26.96,50,5.7,27.38,75,1,0,0,0,0,14,468,34,0,0,0
"2531",2014-06-27 18:45:00,53,0,0,5,27,6,2014,18,45,26.96,50,5.7,27.38,75,1,0,0,0,0,14,422,34,0,0,0
"2532",2014-06-27 19:00:00,52,0,0,5,27,6,2014,19,0,26.96,50,5.7,27.38,75,1,0,0,0,0,14,367,34,0,0,0
"2533",2014-06-27 19:15:00,33,0,0,5,27,6,2014,19,15,26.96,50,5.7,27.38,75,1,0,0,0,0,14,354,34,0,0,0
"2534",2014-06-27 19:30:00,34,0,0,5,27,6,2014,19,30,25.91,51,2.6,25.89,75,0,0,0,0,0,14,336,34,0,0,0
"2535",2014-06-27 19:45:00,49,0,0,5,27,6,2014,19,45,25.91,51,2.6,25.89,75,0,0,0,0,0,14,359,34,0,0,0
"2536",2014-06-27 20:00:00,39,0,0,5,27,6,2014,20,0,25.91,51,2.6,25.89,75,0,0,0,0,0,14,356,34,0,0,0
"2537",2014-06-27 20:15:00,38,0,0,5,27,6,2014,20,15,25.91,51,2.6,25.89,75,0,0,0,0,0,14,430,34,0,0,0
"2538",2014-06-27 20:30:00,33,0,0,5,27,6,2014,20,30,26.27,46,4.63,26.27,40,0,0,0,0,0,14,538,34,0,0,0
"2539",2014-06-27 20:45:00,36,0,1,5,27,6,2014,20,45,26.27,46,4.63,26.27,40,0,0,0,0,0,14,523,34,0,0,0
"2540",2014-06-27 21:00:00,37,0,1,5,27,6,2014,21,0,26.27,46,4.63,26.27,40,0,0,0,0,0,14,566,34,0,0,0
"2541",2014-06-27 21:15:00,33,0,1,5,27,6,2014,21,15,26.27,46,4.63,26.27,40,0,0,0,0,0,14,627,34,0,0,0
"2542",2014-06-27 21:30:00,38,0,1,5,27,6,2014,21,30,25.92,44,6.2,25.72,0,0,0,0,0,0,14,635,34,0,0,0
"2543",2014-06-27 21:45:00,42,0,1,5,27,6,2014,21,45,25.92,44,6.2,25.72,0,0,0,0,0,0,14,635,34,0,0,0
"2544",2014-06-27 22:00:00,38,0,1,5,27,6,2014,22,0,25.92,44,6.2,25.72,0,0,0,0,0,0,14,771,34,0,0,0
"2545",2014-06-27 22:15:00,36,0,1,5,27,6,2014,22,15,25.92,44,6.2,25.72,0,0,0,0,0,0,14,758,34,0,0,0
"2546",2014-06-27 22:30:00,44,0,1,5,27,6,2014,22,30,24.31,49,5.1,24.08,40,0,0,0,0,0,14,778,34,0,0,0
"2547",2014-06-27 22:45:00,38,0,1,5,27,6,2014,22,45,24.31,49,5.1,24.08,40,0,0,0,0,0,14,864,34,0,0,0
"2548",2014-06-27 23:00:00,28,0,1,5,27,6,2014,23,0,24.31,49,5.1,24.08,40,0,0,0,0,0,14,830,34,0,0,0
"2549",2014-06-27 23:15:00,30,0,1,5,27,6,2014,23,15,24.31,49,5.1,24.08,40,0,0,0,0,0,14,757,34,0,0,0
"2550",2014-06-27 23:30:00,21,0,1,5,27,6,2014,23,30,22.99,54,4.12,22.75,0,0,0,0,0,0,14,747,34,0,0,0
"2551",2014-06-27 23:45:00,22,0,1,5,27,6,2014,23,45,22.99,54,4.12,22.75,0,0,0,0,0,0,14,783,34,0,0,0
"2552",2014-06-28 00:00:00,3,1,1,6,28,6,2014,0,0,22.99,54,4.12,22.75,0,0,0,0,0,0,14,777,21,0,0,0
"2553",2014-06-28 17:00:00,25,1,0,6,28,6,2014,17,0,30.02,26,2.6,28.51,0,0,0,0,0,0,10,570,21,0,0,0
"2554",2014-06-28 17:15:00,34,1,0,6,28,6,2014,17,15,30.02,26,2.6,28.51,0,0,0,0,0,0,10,551,21,0,0,0
"2555",2014-06-28 17:30:00,35,1,0,6,28,6,2014,17,30,30.19,28,4.63,28.79,20,0,0,0,0,0,10,507,21,0,0,0
"2556",2014-06-28 17:45:00,29,1,0,6,28,6,2014,17,45,30.19,28,4.63,28.79,20,0,0,0,0,0,10,652,21,0,0,0
"2557",2014-06-28 18:00:00,25,1,0,6,28,6,2014,18,0,30.19,28,4.63,28.79,20,0,0,0,0,0,10,654,21,0,0,0
"2558",2014-06-28 18:15:00,32,1,0,6,28,6,2014,18,15,30.19,28,4.63,28.79,20,0,0,0,0,0,10,603,21,0,0,0
"2559",2014-06-28 18:30:00,37,1,0,6,28,6,2014,18,30,30.1,27,3.1,28.64,0,0,0,1,0,2,10,496,21,0,0,0
"2560",2014-06-28 18:45:00,18,1,0,6,28,6,2014,18,45,30.1,27,3.1,28.64,0,0,0,2,0,1,10,585,21,0,0,0
"2561",2014-06-28 19:00:00,20,1,0,6,28,6,2014,19,0,30.1,27,3.1,28.64,0,0,0,0,0,0,10,525,21,0,0,0
"2562",2014-06-28 19:15:00,23,1,0,6,28,6,2014,19,15,30.1,27,3.1,28.64,0,0,0,0,0,1,10,465,21,0,0,0
"2563",2014-06-28 19:30:00,19,1,0,6,28,6,2014,19,30,29.31,30,2.6,28.13,0,0,0,0,0,0,10,493,21,0,0,0
"2564",2014-06-28 19:45:00,27,1,0,6,28,6,2014,19,45,29.31,30,2.6,28.13,0,0,0,0,0,0,10,487,21,0,0,0
"2565",2014-06-28 20:00:00,25,1,0,6,28,6,2014,20,0,29.31,30,2.6,28.13,0,0,0,0,0,0,10,501,21,0,0,0
"2566",2014-06-28 20:15:00,23,1,0,6,28,6,2014,20,15,29.31,30,2.6,28.13,0,0,0,0,0,1,10,470,21,0,0,0
"2567",2014-06-28 20:30:00,20,1,0,6,28,6,2014,20,30,27.24,41,6.2,27.1,20,0,0,0,0,0,10,494,21,0,0,0
"2568",2014-06-28 20:45:00,27,1,1,6,28,6,2014,20,45,27.24,41,6.2,27.1,20,0,0,0,0,0,10,577,21,0,0,0
"2569",2014-06-28 21:00:00,22,1,1,6,28,6,2014,21,0,27.24,41,6.2,27.1,20,0,0,0,0,0,10,634,21,0,0,0
"2570",2014-06-28 21:15:00,38,1,1,6,28,6,2014,21,15,27.24,41,6.2,27.1,20,0,0,0,0,0,10,588,21,0,0,0
"2571",2014-06-28 21:30:00,23,1,1,6,28,6,2014,21,30,26,50,5.7,26,0,0,0,0,0,0,10,658,21,0,0,0
"2572",2014-06-28 21:45:00,28,1,1,6,28,6,2014,21,45,26,50,5.7,26,0,0,0,0,0,0,10,724,21,0,0,0
"2573",2014-06-28 22:00:00,26,1,1,6,28,6,2014,22,0,26,50,5.7,26,0,0,0,0,0,0,10,695,21,0,0,0
"2574",2014-06-28 22:15:00,20,1,1,6,28,6,2014,22,15,26,50,5.7,26,0,0,0,0,0,1,10,723,21,0,0,0
"2575",2014-06-28 22:30:00,28,1,1,6,28,6,2014,22,30,24.48,49,4.63,24.26,0,0,0,0,0,0,10,717,21,0,0,0
"2576",2014-06-28 22:45:00,18,1,1,6,28,6,2014,22,45,24.48,49,4.63,24.26,0,0,0,0,0,0,10,705,21,0,0,0
"2577",2014-06-28 23:00:00,35,1,1,6,28,6,2014,23,0,24.48,49,4.63,24.26,0,0,0,0,0,0,10,621,21,0,0,0
"2578",2014-06-28 23:15:00,40,1,1,6,28,6,2014,23,15,24.48,49,4.63,24.26,0,0,0,0,0,0,10,589,21,0,0,0
"2579",2014-06-28 23:30:00,25,1,1,6,28,6,2014,23,30,23.35,53,4.63,23.12,0,0,0,0,0,1,10,601,21,0,0,0
"2580",2014-06-28 23:45:00,21,1,1,6,28,6,2014,23,45,23.35,53,4.63,23.12,0,0,0,0,0,0,10,594,21,0,0,0
"2581",2014-06-29 00:00:00,0,1,1,7,29,6,2014,0,0,23.35,53,4.63,23.12,0,0,0,0,0,0,10,625,40,0,0,0
"2582",2014-06-29 17:00:00,28,1,0,7,29,6,2014,17,0,27.79,52,5.7,28.39,0,0,0,0,0,0,11,498,40,0,0,0
"2583",2014-06-29 17:15:00,27,1,0,7,29,6,2014,17,15,27.79,52,5.7,28.39,0,0,0,0,0,0,11,435,40,0,0,0
"2584",2014-06-29 17:30:00,39,1,0,7,29,6,2014,17,30,27.18,49,6.2,27.52,20,0,0,0,0,1,11,457,40,0,0,0
"2585",2014-06-29 17:45:00,42,1,0,7,29,6,2014,17,45,27.18,49,6.2,27.52,20,0,0,0,0,0,11,478,40,0,0,0
"2586",2014-06-29 18:00:00,33,1,0,7,29,6,2014,18,0,27.18,49,6.2,27.52,20,0,0,0,0,0,11,459,40,0,0,0
"2587",2014-06-29 18:15:00,30,1,0,7,29,6,2014,18,15,27.18,49,6.2,27.52,20,0,0,0,0,1,11,416,40,0,0,0
"2588",2014-06-29 18:30:00,16,1,0,7,29,6,2014,18,30,26.97,47,7.2,27.21,0,0,0,0,0,0,11,405,40,0,0,0
"2589",2014-06-29 18:45:00,28,1,0,7,29,6,2014,18,45,26.97,47,7.2,27.21,0,0,0,0,0,0,11,412,40,0,0,0
"2590",2014-06-29 19:00:00,16,1,0,7,29,6,2014,19,0,26.97,47,7.2,27.21,0,0,0,0,0,2,11,379,40,0,0,0
"2591",2014-06-29 19:15:00,25,1,0,7,29,6,2014,19,15,26.97,47,7.2,27.21,0,0,0,0,0,0,11,329,40,0,0,0
"2592",2014-06-29 19:30:00,24,1,0,7,29,6,2014,19,30,26.94,42,5.7,26.92,0,0,0,0,0,0,11,357,40,0,0,0
"2593",2014-06-29 19:45:00,29,1,0,7,29,6,2014,19,45,26.94,42,5.7,26.92,0,0,0,0,0,0,11,367,40,0,0,0
"2594",2014-06-29 20:00:00,21,1,0,7,29,6,2014,20,0,26.94,42,5.7,26.92,0,0,0,0,0,0,11,365,40,0,0,0
"2595",2014-06-29 20:15:00,21,1,0,7,29,6,2014,20,15,26.94,42,5.7,26.92,0,0,0,0,0,0,11,376,40,0,0,0
"2596",2014-06-29 20:30:00,18,1,0,7,29,6,2014,20,30,25.91,45,7.72,25.73,0,0,0,0,0,0,11,388,40,0,0,0
"2597",2014-06-29 20:45:00,20,1,1,7,29,6,2014,20,45,25.91,45,7.72,25.73,0,0,0,0,0,0,11,400,40,0,0,0
"2598",2014-06-29 21:00:00,28,1,1,7,29,6,2014,21,0,25.91,45,7.72,25.73,0,0,0,0,0,0,11,408,40,0,0,0
"2599",2014-06-29 21:15:00,9,1,1,7,29,6,2014,21,15,25.91,45,7.72,25.73,0,0,0,0,0,0,11,496,40,0,0,0
"2600",2014-06-29 21:30:00,22,1,1,7,29,6,2014,21,30,25.1,46,7.2,24.87,0,0,0,1,0,1,11,509,40,0,0,0
"2601",2014-06-29 21:45:00,37,1,1,7,29,6,2014,21,45,25.1,46,7.2,24.87,0,0,0,0,0,0,11,614,40,0,0,0
"2602",2014-06-29 22:00:00,23,1,1,7,29,6,2014,22,0,25.1,46,7.2,24.87,0,0,0,0,0,0,11,686,40,0,0,0
"2603",2014-06-29 22:15:00,13,1,1,7,29,6,2014,22,15,25.1,46,7.2,24.87,0,0,0,0,0,0,11,604,40,0,0,0
"2604",2014-06-29 22:30:00,15,1,1,7,29,6,2014,22,30,24.05,49,6.2,23.79,20,0,0,0,0,0,11,661,40,0,0,0
"2605",2014-06-29 22:45:00,28,1,1,7,29,6,2014,22,45,24.05,49,6.2,23.79,20,0,0,0,0,0,11,706,40,0,0,0
"2606",2014-06-29 23:00:00,15,1,1,7,29,6,2014,23,0,24.05,49,6.2,23.79,20,0,0,0,0,0,11,607,40,0,0,0
"2607",2014-06-29 23:15:00,5,1,1,7,29,6,2014,23,15,24.05,49,6.2,23.79,20,0,0,0,0,1,11,483,40,0,0,0
"2608",2014-06-29 23:30:00,11,1,1,7,29,6,2014,23,30,23.26,47,5.7,22.87,20,0,0,0,0,1,11,512,40,0,0,0
"2609",2014-06-29 23:45:00,4,1,1,7,29,6,2014,23,45,23.26,47,5.7,22.87,20,0,0,0,0,0,11,520,40,0,0,0
"2610",2014-06-30 00:00:00,0,0,1,1,30,6,2014,0,0,23.26,47,5.7,22.87,20,0,0,2,0,1,11,614,36,0,0,0
"2611",2014-06-30 17:00:00,71,0,0,1,30,6,2014,17,0,28.35,46,4.63,28.47,20,0,0,0,0,0,9,609,36,0,0,0
"2612",2014-06-30 17:15:00,60,0,0,1,30,6,2014,17,15,28.35,46,4.63,28.47,20,0,0,0,0,0,9,597,36,0,0,0
"2613",2014-06-30 17:30:00,71,0,0,1,30,6,2014,17,30,28.96,50,6.2,29.61,0,0,0,0,0,0,9,607,36,0,0,0
"2614",2014-06-30 17:45:00,61,0,0,1,30,6,2014,17,45,28.96,50,6.2,29.61,0,0,0,0,0,0,9,651,36,0,0,0
"2615",2014-06-30 18:00:00,61,0,0,1,30,6,2014,18,0,28.96,50,6.2,29.61,0,0,0,0,0,0,9,553,36,0,0,0
"2616",2014-06-30 18:15:00,61,0,0,1,30,6,2014,18,15,28.96,50,6.2,29.61,0,0,0,0,0,3,9,595,36,0,0,0
"2617",2014-06-30 18:30:00,45,0,0,1,30,6,2014,18,30,28.26,55,6.7,29.26,40,0,0,0,0,1,9,573,36,0,0,0
"2618",2014-06-30 18:45:00,28,0,0,1,30,6,2014,18,45,28.26,55,6.7,29.26,40,0,0,0,0,0,9,527,36,0,0,0
"2619",2014-06-30 19:00:00,39,0,0,1,30,6,2014,19,0,28.26,55,6.7,29.26,40,0,0,0,0,0,9,518,36,0,0,0
"2620",2014-06-30 19:15:00,39,0,0,1,30,6,2014,19,15,28.26,55,6.7,29.26,40,0,0,0,0,0,9,476,36,0,0,0
"2621",2014-06-30 19:30:00,35,0,0,1,30,6,2014,19,30,28.02,55,6.7,28.95,0,0,0,0,0,0,9,500,36,0,0,0
"2622",2014-06-30 19:45:00,30,0,0,1,30,6,2014,19,45,28.02,55,6.7,28.95,0,0,0,0,0,0,9,489,36,0,0,0
"2623",2014-06-30 20:00:00,58,0,0,1,30,6,2014,20,0,28.02,55,6.7,28.95,0,0,0,0,0,0,9,544,36,0,0,0
"2624",2014-06-30 20:15:00,40,0,0,1,30,6,2014,20,15,28.02,55,6.7,28.95,0,0,0,0,0,0,9,578,36,0,0,0
"2625",2014-06-30 20:30:00,31,0,0,1,30,6,2014,20,30,27.91,52,7.2,28.53,75,0,0,0,0,0,9,589,36,0,0,0
"2626",2014-06-30 20:45:00,34,0,1,1,30,6,2014,20,45,27.91,52,7.2,28.53,75,0,0,0,0,0,9,634,36,0,0,0
"2627",2014-06-30 21:00:00,23,0,1,1,30,6,2014,21,0,27.91,52,7.2,28.53,75,0,0,0,0,0,9,651,36,0,0,0
"2628",2014-06-30 21:15:00,30,0,1,1,30,6,2014,21,15,27.91,52,7.2,28.53,75,0,0,0,0,0,9,644,36,0,0,0
"2629",2014-06-30 21:30:00,24,0,1,1,30,6,2014,21,30,27.23,53,8.23,27.85,0,0,0,0,0,0,9,692,36,0,0,0
"2630",2014-06-30 21:45:00,23,0,1,1,30,6,2014,21,45,27.23,53,8.23,27.85,0,0,0,0,0,0,9,749,36,0,0,0
"2631",2014-06-30 22:00:00,24,0,1,1,30,6,2014,22,0,27.23,53,8.23,27.85,0,0,0,0,0,0,9,781,36,0,0,0
"2632",2014-06-30 22:15:00,16,0,1,1,30,6,2014,22,15,27.23,53,8.23,27.85,0,0,0,0,0,0,9,760,36,0,0,0
"2633",2014-06-30 22:30:00,15,0,1,1,30,6,2014,22,30,26.12,57,7.2,26.12,0,0,0,0,0,0,9,772,36,0,0,0
"2634",2014-06-30 22:45:00,22,0,1,1,30,6,2014,22,45,26.12,57,7.2,26.12,0,0,0,0,0,0,9,777,36,0,0,0
"2635",2014-06-30 23:00:00,9,0,1,1,30,6,2014,23,0,26.12,57,7.2,26.12,0,0,0,0,0,1,9,654,36,0,0,0
"2636",2014-06-30 23:15:00,15,0,1,1,30,6,2014,23,15,26.12,57,7.2,26.12,0,0,0,0,0,0,9,598,36,0,0,0
"2637",2014-06-30 23:30:00,9,0,1,1,30,6,2014,23,30,25.02,66,5.7,25.3,0,0,0,0,0,0,9,573,36,0,0,0
"2638",2014-06-30 23:45:00,6,0,1,1,30,6,2014,23,45,25.02,66,5.7,25.3,0,0,0,0,0,0,9,556,36,0,0,0
"2639",2014-07-01 00:00:00,2,0,1,2,1,7,2014,0,0,25.02,66,5.7,25.3,0,0,0,0,0,0,15,620,33,0,0,0
"2640",2014-07-01 17:00:00,80,0,0,2,1,7,2014,17,0,30.8,56,7.2,33.51,20,0,0,0,0,0,53,666,33,0,0,0
"2641",2014-07-01 17:15:00,67,0,0,2,1,7,2014,17,15,30.8,56,7.2,33.51,20,0,0,0,0,0,44,660,33,0,0,0
"2642",2014-07-01 17:30:00,118,0,0,2,1,7,2014,17,30,31.12,55,8.23,33.89,75,0,0,0,0,0,45,722,33,0,0,0
"2643",2014-07-01 17:45:00,125,0,0,2,1,7,2014,17,45,31.12,55,8.23,33.89,75,0,0,0,0,0,45,694,33,0,0,0
"2644",2014-07-01 18:00:00,83,0,0,2,1,7,2014,18,0,31.12,55,8.23,33.89,75,0,0,0,0,1,48,641,33,0,0,0
"2645",2014-07-01 18:15:00,68,0,0,2,1,7,2014,18,15,31.12,55,8.23,33.89,75,0,0,0,0,0,42,628,33,0,0,0
"2646",2014-07-01 18:30:00,44,0,0,2,1,7,2014,18,30,29.48,59,6.7,31.7,75,0,0,0,0,0,45,616,33,0,0,0
"2647",2014-07-01 18:45:00,57,0,0,2,1,7,2014,18,45,29.48,59,6.7,31.7,75,0,0,0,0,0,45,629,33,0,0,0
"2648",2014-07-01 19:00:00,48,0,0,2,1,7,2014,19,0,29.48,59,6.7,31.7,75,0,0,0,0,0,54,552,33,0,0,0
"2649",2014-07-01 19:15:00,63,0,0,2,1,7,2014,19,15,29.48,59,6.7,31.7,75,0,0,0,0,0,47,493,33,0,0,0
"2650",2014-07-01 19:30:00,60,0,0,2,1,7,2014,19,30,30.02,59,8.23,32.67,20,0,0,0,0,1,46,490,33,0,0,0
"2651",2014-07-01 19:45:00,54,0,0,2,1,7,2014,19,45,30.02,59,8.23,32.67,20,0,0,0,0,0,45,479,33,0,0,0
"2652",2014-07-01 20:00:00,64,0,0,2,1,7,2014,20,0,30.02,59,8.23,32.67,20,0,0,0,0,0,48,499,33,0,0,0
"2653",2014-07-01 20:15:00,44,0,0,2,1,7,2014,20,15,30.02,59,8.23,32.67,20,0,0,0,0,0,35,515,33,0,0,0
"2654",2014-07-01 20:30:00,50,0,0,2,1,7,2014,20,30,29.08,61,7.2,31.33,75,0,0,0,0,0,35,588,33,0,0,0
"2655",2014-07-01 20:45:00,46,0,1,2,1,7,2014,20,45,29.08,61,7.2,31.33,75,0,0,0,0,0,32,677,33,0,0,0
"2656",2014-07-01 21:00:00,56,0,1,2,1,7,2014,21,0,29.08,61,7.2,31.33,75,0,0,0,0,1,32,711,33,0,0,0
"2657",2014-07-01 21:15:00,39,0,1,2,1,7,2014,21,15,29.08,61,7.2,31.33,75,0,0,0,0,0,27,714,33,0,0,0
"2658",2014-07-01 21:30:00,47,0,1,2,1,7,2014,21,30,29.31,60,8.8,31.57,20,0,0,0,0,0,27,846,33,0,0,0
"2659",2014-07-01 21:45:00,33,0,1,2,1,7,2014,21,45,29.31,60,8.8,31.57,20,0,0,0,0,1,26,735,33,0,0,0
"2660",2014-07-01 22:00:00,28,0,1,2,1,7,2014,22,0,29.31,60,8.8,31.57,20,0,0,0,0,0,26,794,33,0,0,0
"2661",2014-07-01 22:15:00,26,0,1,2,1,7,2014,22,15,29.31,60,8.8,31.57,20,0,0,0,0,0,21,818,33,0,0,0
"2662",2014-07-01 22:30:00,18,0,1,2,1,7,2014,22,30,29.05,61,7.2,31.28,75,0,0,0,0,0,21,811,33,0,0,0
"2663",2014-07-01 22:45:00,18,0,1,2,1,7,2014,22,45,29.05,61,7.2,31.28,75,0,0,0,0,0,21,827,33,0,0,0
"2664",2014-07-01 23:00:00,20,0,1,2,1,7,2014,23,0,29.05,61,7.2,31.28,75,0,0,0,0,0,21,793,33,0,0,0
"2665",2014-07-01 23:15:00,11,0,1,2,1,7,2014,23,15,29.05,61,7.2,31.28,75,0,0,0,0,0,19,701,33,0,0,0
"2666",2014-07-01 23:30:00,15,0,1,2,1,7,2014,23,30,28.23,64,5.7,30.3,0,0,0,0,0,0,19,644,33,0,0,0
"2667",2014-07-01 23:45:00,7,0,1,2,1,7,2014,23,45,28.23,64,5.7,30.3,0,0,0,0,0,0,19,638,33,0,0,0
"2668",2014-07-02 00:00:00,0,0,1,3,2,7,2014,0,0,28.23,64,5.7,30.3,0,0,0,0,0,0,16,781,46,0,0,0
"2669",2014-07-02 17:00:00,109,0,0,3,2,7,2014,17,0,31.15,61,6.2,35.43,0,0,0,0,0,1,53,643,46,0,0,0
"2670",2014-07-02 17:15:00,110,0,0,3,2,7,2014,17,15,31.15,61,6.2,35.43,0,0,0,0,0,0,45,603,46,0,0,0
"2671",2014-07-02 17:30:00,110,0,0,3,2,7,2014,17,30,32.18,55,7.72,36.02,0,0,0,0,0,0,46,650,46,0,0,0
"2672",2014-07-02 17:45:00,83,0,0,3,2,7,2014,17,45,32.18,55,7.72,36.02,0,0,0,0,0,0,45,675,46,0,0,0
"2673",2014-07-02 18:00:00,106,0,0,3,2,7,2014,18,0,32.18,55,7.72,36.02,0,0,0,0,0,2,49,580,46,0,0,0
"2674",2014-07-02 18:15:00,105,0,0,3,2,7,2014,18,15,32.18,55,7.72,36.02,0,0,0,0,0,0,42,578,46,0,0,0
"2675",2014-07-02 18:30:00,118,0,0,3,2,7,2014,18,30,31.97,52,9.3,34.8,0,1,0,0,0,0,46,597,46,0,0,0
"2676",2014-07-02 18:45:00,150,0,0,3,2,7,2014,18,45,31.97,52,9.3,34.8,0,1,0,0,0,0,47,508,46,0,0,0
"2677",2014-07-02 19:00:00,112,0,0,3,2,7,2014,19,0,31.97,52,9.3,34.8,0,1,0,0,0,0,55,451,46,0,0,0
"2678",2014-07-02 19:15:00,112,0,0,3,2,7,2014,19,15,31.97,52,9.3,34.8,0,1,0,0,0,0,45,434,46,0,0,0
"2679",2014-07-02 19:30:00,87,0,0,3,2,7,2014,19,30,31.12,55,8.23,33.89,0,0,0,0,0,0,46,422,46,0,0,0
"2680",2014-07-02 19:45:00,88,0,0,3,2,7,2014,19,45,31.12,55,8.23,33.89,0,0,0,0,0,0,45,434,46,0,0,0
"2681",2014-07-02 20:00:00,82,0,0,3,2,7,2014,20,0,31.12,55,8.23,33.89,0,0,0,0,0,0,48,454,46,0,0,0
"2682",2014-07-02 20:15:00,58,0,0,3,2,7,2014,20,15,31.12,55,8.23,33.89,0,0,0,0,0,0,37,515,46,0,0,0
"2683",2014-07-02 20:30:00,55,0,0,3,2,7,2014,20,30,30.13,61,9.8,33.29,0,0,0,0,0,0,36,569,46,0,0,0
"2684",2014-07-02 20:45:00,82,0,1,3,2,7,2014,20,45,30.13,61,9.8,33.29,0,0,0,0,0,0,35,602,46,0,0,0
"2685",2014-07-02 21:00:00,75,0,1,3,2,7,2014,21,0,30.13,61,9.8,33.29,0,0,0,0,0,0,36,608,46,0,0,0
"2686",2014-07-02 21:15:00,70,0,1,3,2,7,2014,21,15,30.13,61,9.8,33.29,0,0,0,0,0,0,29,639,46,0,0,0
"2687",2014-07-02 21:30:00,37,0,1,3,2,7,2014,21,30,25.1,82,7.2,25.81,100,1,0,0,0,0,29,643,46,0,0,0
"2688",2014-07-02 21:45:00,54,0,1,3,2,7,2014,21,45,25.1,82,7.2,25.81,100,1,0,1,0,1,27,635,46,0,0,0
"2689",2014-07-02 22:00:00,68,0,1,3,2,7,2014,22,0,25.1,82,7.2,25.81,100,1,0,0,0,0,27,637,46,0,0,0
"2690",2014-07-02 22:15:00,61,0,1,3,2,7,2014,22,15,25.1,82,7.2,25.81,100,1,0,0,0,0,22,714,46,0,0,0
"2691",2014-07-02 22:30:00,28,0,1,3,2,7,2014,22,30,23.77,90,4.12,24.55,100,1,0,0,0,0,22,755,46,0,0,0
"2692",2014-07-02 22:45:00,22,0,1,3,2,7,2014,22,45,23.77,90,4.12,24.55,100,1,0,0,0,1,21,765,46,0,0,0
"2693",2014-07-02 23:00:00,16,0,1,3,2,7,2014,23,0,23.77,90,4.12,24.55,100,1,0,0,0,0,21,711,46,0,0,0
"2694",2014-07-02 23:15:00,21,0,1,3,2,7,2014,23,15,23.77,90,4.12,24.55,100,1,0,0,0,0,20,602,46,0,0,0
"2695",2014-07-02 23:30:00,20,0,1,3,2,7,2014,23,30,23.3,93,6.7,24.11,100,1,0,0,0,0,20,517,46,0,0,0
"2696",2014-07-02 23:45:00,11,0,1,3,2,7,2014,23,45,23.3,93,6.7,24.11,100,1,0,0,0,0,19,580,46,0,0,0
"2697",2014-07-03 00:00:00,1,0,1,4,3,7,2014,0,0,23.3,93,6.7,24.11,100,1,0,0,0,1,17,657,48,0,0,0
"2698",2014-07-03 17:00:00,32,0,0,4,3,7,2014,17,0,29.16,68,5.7,32.7,75,1,0,0,0,1,54,619,48,0,0,0
