"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","hour","minute","feels_like","is_raining_last_hour","number_of_crashes","taxis_pickup_count","total_arrests","is_holiday","is_persons_injured"
"3784",2014-08-09 20:15:00,26,1,0,6,9,8,20,15,27.78,0,0,515,34,0,0
"3785",2014-08-09 20:30:00,40,1,0,6,9,8,20,30,27.36,0,0,488,34,0,0
"3786",2014-08-09 20:45:00,26,1,1,6,9,8,20,45,27.36,0,0,609,34,0,0
"3787",2014-08-09 21:00:00,35,1,1,6,9,8,21,0,27.36,0,0,659,34,0,0
"3788",2014-08-09 21:15:00,20,1,1,6,9,8,21,15,27.36,0,0,619,34,0,0
"3789",2014-08-09 21:30:00,50,1,1,6,9,8,21,30,27.36,0,0,583,34,0,0
"3790",2014-08-09 21:45:00,52,1,1,6,9,8,21,45,27.36,0,0,684,34,0,0
"3791",2014-08-09 22:00:00,39,1,1,6,9,8,22,0,27.36,0,0,738,34,0,0
"3792",2014-08-09 22:15:00,34,1,1,6,9,8,22,15,27.36,0,1,655,34,0,0
"3793",2014-08-09 22:30:00,50,1,1,6,9,8,22,30,26.75,0,0,664,34,0,0
"3794",2014-08-09 22:45:00,46,1,1,6,9,8,22,45,26.75,0,1,695,34,0,0
"3795",2014-08-09 23:00:00,35,1,1,6,9,8,23,0,26.75,0,0,548,34,0,0
"3796",2014-08-09 23:15:00,35,1,1,6,9,8,23,15,26.75,0,0,537,34,0,0
"3797",2014-08-09 23:30:00,35,1,1,6,9,8,23,30,26.36,0,0,522,34,0,0
"3798",2014-08-09 23:45:00,35,1,1,6,9,8,23,45,26.36,0,0,644,34,0,0
"3799",2014-08-10 00:00:00,5,1,1,7,10,8,0,0,26.36,0,0,579,32,0,0
"3800",2014-08-10 17:00:00,33,1,0,7,10,8,17,0,29.1,0,1,495,32,0,0
"3801",2014-08-10 17:15:00,23,1,0,7,10,8,17,15,29.1,0,0,516,32,0,0
"3802",2014-08-10 17:30:00,33,1,0,7,10,8,17,30,29.83,0,0,456,32,0,0
"3803",2014-08-10 17:45:00,41,1,0,7,10,8,17,45,29.83,0,0,513,32,0,0
"3804",2014-08-10 18:00:00,46,1,0,7,10,8,18,0,29.83,0,0,513,32,0,0
"3805",2014-08-10 18:15:00,35,1,0,7,10,8,18,15,29.83,0,0,400,32,0,0
"3806",2014-08-10 18:30:00,28,1,0,7,10,8,18,30,29.71,0,0,364,32,0,0
"3807",2014-08-10 18:45:00,34,1,0,7,10,8,18,45,29.71,0,0,364,32,0,0
"3808",2014-08-10 19:00:00,39,1,0,7,10,8,19,0,29.71,0,0,423,32,0,0
"3809",2014-08-10 19:15:00,11,1,0,7,10,8,19,15,29.71,0,1,434,32,0,0
"3810",2014-08-10 19:30:00,23,1,0,7,10,8,19,30,29.01,0,0,487,32,0,0
"3811",2014-08-10 19:45:00,48,1,0,7,10,8,19,45,29.01,0,1,508,32,0,0
"3812",2014-08-10 20:00:00,32,1,0,7,10,8,20,0,29.01,0,0,532,32,0,0
"3813",2014-08-10 20:15:00,16,1,0,7,10,8,20,15,29.01,0,0,479,32,0,0
"3814",2014-08-10 20:30:00,23,1,0,7,10,8,20,30,27.79,0,0,506,32,0,0
"3815",2014-08-10 20:45:00,25,1,1,7,10,8,20,45,27.79,0,0,656,32,0,0
"3816",2014-08-10 21:00:00,28,1,1,7,10,8,21,0,27.79,0,0,591,32,0,0
"3817",2014-08-10 21:15:00,23,1,1,7,10,8,21,15,27.79,0,0,618,32,0,0
"3818",2014-08-10 21:30:00,19,1,1,7,10,8,21,30,27.69,0,0,539,32,0,0
"3819",2014-08-10 21:45:00,38,1,1,7,10,8,21,45,27.69,0,0,773,32,0,0
"3820",2014-08-10 22:00:00,38,1,1,7,10,8,22,0,27.69,0,0,776,32,0,0
"3821",2014-08-10 22:15:00,22,1,1,7,10,8,22,15,27.69,0,0,511,32,0,0
"3822",2014-08-10 22:30:00,5,1,1,7,10,8,22,30,27,0,0,536,32,0,0
"3823",2014-08-10 22:45:00,20,1,1,7,10,8,22,45,27,0,0,780,32,0,0
"3824",2014-08-10 23:00:00,21,1,1,7,10,8,23,0,27,0,0,724,32,0,0
"3825",2014-08-10 23:15:00,12,1,1,7,10,8,23,15,27,0,0,597,32,0,0
"3826",2014-08-10 23:30:00,16,1,1,7,10,8,23,30,26.24,0,0,446,32,0,0
"3827",2014-08-10 23:45:00,8,1,1,7,10,8,23,45,26.24,0,0,802,32,0,0
"3828",2014-08-11 00:00:00,0,0,1,1,11,8,0,0,26.24,0,0,707,26,0,0
"3829",2014-08-11 17:00:00,98,0,0,1,11,8,17,0,28.42,0,1,577,26,0,0
"3830",2014-08-11 17:15:00,87,0,0,1,11,8,17,15,28.42,0,0,554,26,0,0
"3831",2014-08-11 17:30:00,67,0,0,1,11,8,17,30,28.81,0,0,604,26,0,0
"3832",2014-08-11 17:45:00,107,0,0,1,11,8,17,45,28.81,0,0,647,26,0,0
"3833",2014-08-11 18:00:00,96,0,0,1,11,8,18,0,28.81,0,0,560,26,0,0
"3834",2014-08-11 18:15:00,55,0,0,1,11,8,18,15,28.81,0,0,548,26,0,0
"3835",2014-08-11 18:30:00,54,0,0,1,11,8,18,30,27.52,0,0,542,26,0,0
"3836",2014-08-11 18:45:00,44,0,0,1,11,8,18,45,27.52,0,0,506,26,0,0
"3837",2014-08-11 19:00:00,60,0,0,1,11,8,19,0,27.52,0,0,477,26,0,0
"3838",2014-08-11 19:15:00,68,0,0,1,11,8,19,15,27.52,0,0,411,26,0,0
"3839",2014-08-11 19:30:00,47,0,0,1,11,8,19,30,27.1,0,1,472,26,0,1
"3840",2014-08-11 19:45:00,53,0,0,1,11,8,19,45,27.1,0,0,543,26,0,0
"3841",2014-08-11 20:00:00,57,0,0,1,11,8,20,0,27.1,0,0,563,26,0,0
"3842",2014-08-11 20:15:00,48,0,0,1,11,8,20,15,27.1,0,0,523,26,0,0
"3843",2014-08-11 20:30:00,50,0,0,1,11,8,20,30,27.1,0,0,546,26,0,0
"3844",2014-08-11 20:45:00,42,0,1,1,11,8,20,45,27.1,0,0,587,26,0,0
"3845",2014-08-11 21:00:00,41,0,1,1,11,8,21,0,27.1,0,1,691,26,0,0
"3846",2014-08-11 21:15:00,32,0,1,1,11,8,21,15,27.1,0,0,746,26,0,0
"3847",2014-08-11 21:30:00,36,0,1,1,11,8,21,30,26.04,0,0,760,26,0,0
"3848",2014-08-11 21:45:00,45,0,1,1,11,8,21,45,26.04,0,0,831,26,0,0
"3849",2014-08-11 22:00:00,35,0,1,1,11,8,22,0,26.04,0,0,788,26,0,0
"3850",2014-08-11 22:15:00,28,0,1,1,11,8,22,15,26.04,0,0,709,26,0,0
"3851",2014-08-11 22:30:00,24,0,1,1,11,8,22,30,25.14,0,1,764,26,0,0
"3852",2014-08-11 22:45:00,18,0,1,1,11,8,22,45,25.14,0,2,765,26,0,0
"3853",2014-08-11 23:00:00,14,0,1,1,11,8,23,0,25.14,0,0,745,26,0,0
"3854",2014-08-11 23:15:00,19,0,1,1,11,8,23,15,25.14,0,0,675,26,0,0
"3855",2014-08-11 23:30:00,12,0,1,1,11,8,23,30,24.31,0,0,666,26,0,0
"3856",2014-08-11 23:45:00,13,0,1,1,11,8,23,45,24.31,0,0,611,26,0,0
"3857",2014-08-12 00:00:00,0,0,1,2,12,8,0,0,24.31,0,0,620,25,0,0
"3858",2014-08-12 17:00:00,133,0,0,2,12,8,17,0,26,0,1,746,25,0,0
"3859",2014-08-12 17:15:00,110,0,0,2,12,8,17,15,26,0,0,675,25,0,0
"3860",2014-08-12 17:30:00,135,0,0,2,12,8,17,30,26.26,1,0,702,25,0,0
"3861",2014-08-12 17:45:00,122,0,0,2,12,8,17,45,26.26,1,0,723,25,0,0
"3862",2014-08-12 18:00:00,85,0,0,2,12,8,18,0,26.26,1,0,582,25,0,0
"3863",2014-08-12 18:15:00,140,0,0,2,12,8,18,15,26.26,1,0,582,25,0,0
"3864",2014-08-12 18:30:00,190,0,0,2,12,8,18,30,24.89,1,1,499,25,0,0
"3865",2014-08-12 18:45:00,110,0,0,2,12,8,18,45,24.89,1,0,502,25,0,0
"3866",2014-08-12 19:00:00,116,0,0,2,12,8,19,0,24.89,1,1,457,25,0,0
"3867",2014-08-12 19:15:00,82,0,0,2,12,8,19,15,24.89,1,1,387,25,0,0
"3868",2014-08-12 19:30:00,84,0,0,2,12,8,19,30,23.97,1,0,387,25,0,0
"3869",2014-08-12 19:45:00,86,0,0,2,12,8,19,45,23.97,1,0,401,25,0,0
"3870",2014-08-12 20:00:00,71,0,0,2,12,8,20,0,23.97,1,0,414,25,0,0
"3871",2014-08-12 20:15:00,71,0,0,2,12,8,20,15,23.97,1,0,450,25,0,0
"3872",2014-08-12 20:30:00,74,0,0,2,12,8,20,30,24.86,0,0,524,25,0,0
"3873",2014-08-12 20:45:00,60,0,1,2,12,8,20,45,24.86,0,0,593,25,0,0
"3874",2014-08-12 21:00:00,59,0,1,2,12,8,21,0,24.86,0,0,660,25,0,0
"3875",2014-08-12 21:15:00,55,0,1,2,12,8,21,15,24.86,0,0,626,25,0,0
"3876",2014-08-12 21:30:00,57,0,1,2,12,8,21,30,24.58,1,0,659,25,0,0
"3877",2014-08-12 21:45:00,66,0,1,2,12,8,21,45,24.58,1,0,726,25,0,0
"3878",2014-08-12 22:00:00,41,0,1,2,12,8,22,0,24.58,1,0,715,25,0,0
"3879",2014-08-12 22:15:00,23,0,1,2,12,8,22,15,24.58,1,0,739,25,0,0
"3880",2014-08-12 22:30:00,34,0,1,2,12,8,22,30,24.44,1,0,790,25,0,0
"3881",2014-08-12 22:45:00,32,0,1,2,12,8,22,45,24.44,1,0,817,25,0,0
"3882",2014-08-12 23:00:00,19,0,1,2,12,8,23,0,24.44,1,0,745,25,0,0
"3883",2014-08-12 23:15:00,29,0,1,2,12,8,23,15,24.44,1,0,608,25,0,0
"3884",2014-08-12 23:30:00,20,0,1,2,12,8,23,30,22.93,1,0,676,25,0,0
"3885",2014-08-12 23:45:00,15,0,1,2,12,8,23,45,22.93,1,0,660,25,0,0
"3886",2014-08-13 00:00:00,0,0,1,3,13,8,0,0,22.93,1,0,699,46,0,0
"3887",2014-08-13 17:00:00,97,0,0,3,13,8,17,0,23.45,0,2,686,46,0,0
"3888",2014-08-13 17:15:00,102,0,0,3,13,8,17,15,23.45,0,0,637,46,0,0
"3889",2014-08-13 17:30:00,86,0,0,3,13,8,17,30,23.75,0,0,688,46,0,0
"3890",2014-08-13 17:45:00,103,0,0,3,13,8,17,45,23.75,0,0,614,46,0,0
"3891",2014-08-13 18:00:00,97,0,0,3,13,8,18,0,23.75,0,0,571,46,0,0
"3892",2014-08-13 18:15:00,80,0,0,3,13,8,18,15,23.75,0,0,564,46,0,0
"3893",2014-08-13 18:30:00,87,0,0,3,13,8,18,30,28.08,0,1,554,46,0,0
"3894",2014-08-13 18:45:00,74,0,0,3,13,8,18,45,28.08,0,1,562,46,0,0
"3895",2014-08-13 19:00:00,72,0,0,3,13,8,19,0,28.08,0,0,479,46,0,0
"3896",2014-08-13 19:15:00,57,0,0,3,13,8,19,15,28.08,0,1,461,46,0,1
"3897",2014-08-13 19:30:00,74,0,0,3,13,8,19,30,28.19,0,0,434,46,0,0
"3898",2014-08-13 19:45:00,68,0,0,3,13,8,19,45,28.19,0,0,489,46,0,0
"3899",2014-08-13 20:00:00,72,0,0,3,13,8,20,0,28.19,0,0,526,46,0,0
"3900",2014-08-13 20:15:00,78,0,0,3,13,8,20,15,28.19,0,0,523,46,0,0
"3901",2014-08-13 20:30:00,62,0,0,3,13,8,20,30,28.81,0,3,570,46,0,1
"3902",2014-08-13 20:45:00,65,0,1,3,13,8,20,45,28.81,0,0,648,46,0,0
"3903",2014-08-13 21:00:00,58,0,1,3,13,8,21,0,28.81,0,0,681,46,0,0
"3904",2014-08-13 21:15:00,71,0,1,3,13,8,21,15,28.81,0,0,648,46,0,0
"3905",2014-08-13 21:30:00,54,0,1,3,13,8,21,30,27.6,0,0,744,46,0,0
"3906",2014-08-13 21:45:00,43,0,1,3,13,8,21,45,27.6,0,0,710,46,0,0
"3907",2014-08-13 22:00:00,36,0,1,3,13,8,22,0,27.6,0,0,779,46,0,0
"3908",2014-08-13 22:15:00,36,0,1,3,13,8,22,15,27.6,0,0,884,46,0,0
"3909",2014-08-13 22:30:00,35,0,1,3,13,8,22,30,24.36,1,0,854,46,0,0
"3910",2014-08-13 22:45:00,24,0,1,3,13,8,22,45,24.36,1,0,814,46,0,0
"3911",2014-08-13 23:00:00,32,0,1,3,13,8,23,0,24.36,1,0,699,46,0,0
"3912",2014-08-13 23:15:00,17,0,1,3,13,8,23,15,24.36,1,0,769,46,0,0
"3913",2014-08-13 23:30:00,19,0,1,3,13,8,23,30,23.62,0,0,703,46,0,0
"3914",2014-08-13 23:45:00,16,0,1,3,13,8,23,45,23.62,0,0,712,46,0,0
"3915",2014-08-14 00:00:00,1,0,1,4,14,8,0,0,23.62,0,1,739,43,0,0
"3916",2014-08-14 17:00:00,117,0,0,4,14,8,17,0,23.5,0,1,642,43,0,0
"3917",2014-08-14 17:15:00,98,0,0,4,14,8,17,15,23.5,0,0,647,43,0,0
"3918",2014-08-14 17:30:00,114,0,0,4,14,8,17,30,23.76,0,0,656,43,0,0
"3919",2014-08-14 17:45:00,111,0,0,4,14,8,17,45,23.76,0,0,623,43,0,0
"3920",2014-08-14 18:00:00,98,0,0,4,14,8,18,0,23.76,0,0,604,43,0,0
"3921",2014-08-14 18:15:00,106,0,0,4,14,8,18,15,23.76,0,2,563,43,0,0
"3922",2014-08-14 18:30:00,76,0,0,4,14,8,18,30,24.63,0,0,560,43,0,0
"3923",2014-08-14 18:45:00,76,0,0,4,14,8,18,45,24.63,0,2,491,43,0,0
"3924",2014-08-14 19:00:00,96,0,0,4,14,8,19,0,24.63,0,0,478,43,0,0
"3925",2014-08-14 19:15:00,84,0,0,4,14,8,19,15,24.63,0,0,424,43,0,0
"3926",2014-08-14 19:30:00,72,0,0,4,14,8,19,30,24.03,0,0,435,43,0,0
"3927",2014-08-14 19:45:00,84,0,0,4,14,8,19,45,24.03,0,0,400,43,0,0
"3928",2014-08-14 20:00:00,77,0,0,4,14,8,20,0,24.03,0,0,400,43,0,0
"3929",2014-08-14 20:15:00,86,0,0,4,14,8,20,15,24.03,0,0,451,43,0,0
"3930",2014-08-14 20:30:00,64,0,0,4,14,8,20,30,24.71,0,0,525,43,0,0
"3931",2014-08-14 20:45:00,78,0,1,4,14,8,20,45,24.71,0,1,537,43,0,0
"3932",2014-08-14 21:00:00,67,0,1,4,14,8,21,0,24.71,0,1,579,43,0,1
"3933",2014-08-14 21:15:00,94,0,1,4,14,8,21,15,24.71,0,1,649,43,0,0
"3934",2014-08-14 21:30:00,62,0,1,4,14,8,21,30,23.95,0,0,637,43,0,0
"3935",2014-08-14 21:45:00,67,0,1,4,14,8,21,45,23.95,0,0,744,43,0,0
"3936",2014-08-14 22:00:00,62,0,1,4,14,8,22,0,23.95,0,0,705,43,0,0
"3937",2014-08-14 22:15:00,75,0,1,4,14,8,22,15,23.95,0,0,747,43,0,0
"3938",2014-08-14 22:30:00,47,0,1,4,14,8,22,30,24,0,1,778,43,0,0
"3939",2014-08-14 22:45:00,37,0,1,4,14,8,22,45,24,0,1,754,43,0,0
"3940",2014-08-14 23:00:00,39,0,1,4,14,8,23,0,24,0,0,772,43,0,0
"3941",2014-08-14 23:15:00,39,0,1,4,14,8,23,15,24,0,0,774,43,0,0
"3942",2014-08-14 23:30:00,25,0,1,4,14,8,23,30,22.93,0,0,728,43,0,0
"3943",2014-08-14 23:45:00,37,0,1,4,14,8,23,45,22.93,0,0,774,43,0,0
"3944",2014-08-15 00:00:00,0,0,1,5,15,8,0,0,22.93,0,0,839,27,0,0
"3945",2014-08-15 17:00:00,77,0,0,5,15,8,17,0,21.35,0,0,595,27,0,0
"3946",2014-08-15 17:15:00,84,0,0,5,15,8,17,15,21.35,0,1,586,27,0,0
"3947",2014-08-15 17:30:00,62,0,0,5,15,8,17,30,21.37,0,0,572,27,0,0
"3948",2014-08-15 17:45:00,66,0,0,5,15,8,17,45,21.37,0,1,554,27,0,0
"3949",2014-08-15 18:00:00,68,0,0,5,15,8,18,0,21.37,0,0,565,27,0,0
"3950",2014-08-15 18:15:00,70,0,0,5,15,8,18,15,21.37,0,0,502,27,0,0
"3951",2014-08-15 18:30:00,65,0,0,5,15,8,18,30,20.8,0,0,497,27,0,0
"3952",2014-08-15 18:45:00,53,0,0,5,15,8,18,45,20.8,0,1,468,27,0,0
"3953",2014-08-15 19:00:00,62,0,0,5,15,8,19,0,20.8,0,0,390,27,0,0
"3954",2014-08-15 19:15:00,60,0,0,5,15,8,19,15,20.8,0,0,434,27,0,0
"3955",2014-08-15 19:30:00,46,0,0,5,15,8,19,30,20.63,0,0,382,27,0,0
"3956",2014-08-15 19:45:00,59,0,0,5,15,8,19,45,20.63,0,2,420,27,0,0
"3957",2014-08-15 20:00:00,55,0,0,5,15,8,20,0,20.63,0,0,451,27,0,0
"3958",2014-08-15 20:15:00,49,0,0,5,15,8,20,15,20.63,0,0,517,27,0,0
"3959",2014-08-15 20:30:00,43,0,0,5,15,8,20,30,20.59,0,0,587,27,0,0
"3960",2014-08-15 20:45:00,51,0,1,5,15,8,20,45,20.59,0,2,652,27,0,0
"3961",2014-08-15 21:00:00,56,0,1,5,15,8,21,0,20.59,0,0,678,27,0,0
"3962",2014-08-15 21:15:00,30,0,1,5,15,8,21,15,20.59,0,0,747,27,0,0
"3963",2014-08-15 21:30:00,43,0,1,5,15,8,21,30,20.65,0,0,738,27,0,0
"3964",2014-08-15 21:45:00,53,0,1,5,15,8,21,45,20.65,0,0,824,27,0,0
"3965",2014-08-15 22:00:00,38,0,1,5,15,8,22,0,20.65,0,0,861,27,0,0
"3966",2014-08-15 22:15:00,48,0,1,5,15,8,22,15,20.65,0,0,849,27,0,0
"3967",2014-08-15 22:30:00,42,0,1,5,15,8,22,30,20.32,0,0,879,27,0,0
"3968",2014-08-15 22:45:00,53,0,1,5,15,8,22,45,20.32,0,1,789,27,0,0
"3969",2014-08-15 23:00:00,43,0,1,5,15,8,23,0,20.32,0,0,743,27,0,0
"3970",2014-08-15 23:15:00,35,0,1,5,15,8,23,15,20.32,0,0,735,27,0,0
"3971",2014-08-15 23:30:00,41,0,1,5,15,8,23,30,20.29,0,0,728,27,0,0
"3972",2014-08-15 23:45:00,31,0,1,5,15,8,23,45,20.29,0,0,709,27,0,0
"3973",2014-08-16 00:00:00,2,1,1,6,16,8,0,0,20.29,0,0,715,28,0,0
"3974",2014-08-16 17:00:00,37,1,0,6,16,8,17,0,23.81,0,1,555,28,0,0
"3975",2014-08-16 17:15:00,44,1,0,6,16,8,17,15,23.81,0,0,473,28,0,0
"3976",2014-08-16 17:30:00,60,1,0,6,16,8,17,30,24.78,0,1,495,28,0,0
"3977",2014-08-16 17:45:00,39,1,0,6,16,8,17,45,24.78,0,1,534,28,0,0
"3978",2014-08-16 18:00:00,44,1,0,6,16,8,18,0,24.78,0,0,545,28,0,0
"3979",2014-08-16 18:15:00,49,1,0,6,16,8,18,15,24.78,0,0,528,28,0,0
"3980",2014-08-16 18:30:00,48,1,0,6,16,8,18,30,24.81,0,0,415,28,0,0
"3981",2014-08-16 18:45:00,33,1,0,6,16,8,18,45,24.81,0,0,485,28,0,0
"3982",2014-08-16 19:00:00,38,1,0,6,16,8,19,0,24.81,0,0,508,28,0,0
"3983",2014-08-16 19:15:00,25,1,0,6,16,8,19,15,24.81,0,1,428,28,0,1
"3984",2014-08-16 19:30:00,39,1,0,6,16,8,19,30,23.95,0,1,439,28,0,1
"3985",2014-08-16 19:45:00,34,1,0,6,16,8,19,45,23.95,0,0,471,28,0,0
"3986",2014-08-16 20:00:00,20,1,0,6,16,8,20,0,23.95,0,0,483,28,0,0
"3987",2014-08-16 20:15:00,34,1,0,6,16,8,20,15,23.95,0,0,513,28,0,0
"3988",2014-08-16 20:30:00,26,1,0,6,16,8,20,30,24.84,0,0,525,28,0,0
"3989",2014-08-16 20:45:00,39,1,1,6,16,8,20,45,24.84,0,0,632,28,0,0
"3990",2014-08-16 21:00:00,25,1,1,6,16,8,21,0,24.84,0,0,667,28,0,0
"3991",2014-08-16 21:15:00,30,1,1,6,16,8,21,15,24.84,0,0,582,28,0,0
"3992",2014-08-16 21:30:00,28,1,1,6,16,8,21,30,24.21,0,0,602,28,0,0
"3993",2014-08-16 21:45:00,42,1,1,6,16,8,21,45,24.21,0,0,736,28,0,0
"3994",2014-08-16 22:00:00,51,1,1,6,16,8,22,0,24.21,0,1,747,28,0,0
"3995",2014-08-16 22:15:00,31,1,1,6,16,8,22,15,24.21,0,0,686,28,0,0
"3996",2014-08-16 22:30:00,45,1,1,6,16,8,22,30,24.12,0,0,595,28,0,0
"3997",2014-08-16 22:45:00,56,1,1,6,16,8,22,45,24.12,0,0,693,28,0,0
"3998",2014-08-16 23:00:00,54,1,1,6,16,8,23,0,24.12,0,0,590,28,0,0
"3999",2014-08-16 23:15:00,27,1,1,6,16,8,23,15,24.12,0,0,576,28,0,0
"4000",2014-08-16 23:30:00,34,1,1,6,16,8,23,30,23.74,0,2,567,28,0,0
"4001",2014-08-16 23:45:00,22,1,1,6,16,8,23,45,23.74,0,0,608,28,0,0
"4002",2014-08-17 00:00:00,3,1,1,7,17,8,0,0,23.74,0,0,539,23,0,0
"4003",2014-08-17 17:00:00,30,1,0,7,17,8,17,0,25.33,0,1,665,23,0,0
"4004",2014-08-17 17:15:00,24,1,0,7,17,8,17,15,25.33,0,1,564,23,0,0
"4005",2014-08-17 17:30:00,34,1,0,7,17,8,17,30,25.87,0,0,571,23,0,0
"4006",2014-08-17 17:45:00,38,1,0,7,17,8,17,45,25.87,0,0,535,23,0,0
"4007",2014-08-17 18:00:00,36,1,0,7,17,8,18,0,25.87,0,0,562,23,0,0
"4008",2014-08-17 18:15:00,27,1,0,7,17,8,18,15,25.87,0,0,498,23,0,0
"4009",2014-08-17 18:30:00,23,1,0,7,17,8,18,30,26.24,0,0,344,23,0,0
"4010",2014-08-17 18:45:00,35,1,0,7,17,8,18,45,26.24,0,0,455,23,0,0
"4011",2014-08-17 19:00:00,39,1,0,7,17,8,19,0,26.24,0,0,567,23,0,0
"4012",2014-08-17 19:15:00,33,1,0,7,17,8,19,15,26.24,0,0,518,23,0,0
"4013",2014-08-17 19:30:00,22,1,0,7,17,8,19,30,27.13,0,0,473,23,0,0
"4014",2014-08-17 19:45:00,44,1,0,7,17,8,19,45,27.13,0,0,495,23,0,0
"4015",2014-08-17 20:00:00,24,1,0,7,17,8,20,0,27.13,0,0,534,23,0,0
"4016",2014-08-17 20:15:00,14,1,0,7,17,8,20,15,27.13,0,1,500,23,0,0
"4017",2014-08-17 20:30:00,26,1,0,7,17,8,20,30,26.24,0,1,522,23,0,0
"4018",2014-08-17 20:45:00,37,1,1,7,17,8,20,45,26.24,0,1,619,23,0,0
"4019",2014-08-17 21:00:00,34,1,1,7,17,8,21,0,26.24,0,0,594,23,0,0
"4020",2014-08-17 21:15:00,24,1,1,7,17,8,21,15,26.24,0,0,582,23,0,0
"4021",2014-08-17 21:30:00,22,1,1,7,17,8,21,30,26.82,0,0,623,23,0,0
"4022",2014-08-17 21:45:00,21,1,1,7,17,8,21,45,26.82,0,1,678,23,0,0
"4023",2014-08-17 22:00:00,24,1,1,7,17,8,22,0,26.82,0,0,647,23,0,0
"4024",2014-08-17 22:15:00,15,1,1,7,17,8,22,15,26.82,0,0,692,23,0,0
"4025",2014-08-17 22:30:00,14,1,1,7,17,8,22,30,26.15,0,0,621,23,0,0
"4026",2014-08-17 22:45:00,18,1,1,7,17,8,22,45,26.15,0,0,732,23,0,0
"4027",2014-08-17 23:00:00,13,1,1,7,17,8,23,0,26.15,0,0,589,23,0,0
"4028",2014-08-17 23:15:00,14,1,1,7,17,8,23,15,26.15,0,0,482,23,0,0
"4029",2014-08-17 23:30:00,8,1,1,7,17,8,23,30,24.86,0,0,505,23,0,0
"4030",2014-08-17 23:45:00,9,1,1,7,17,8,23,45,24.86,0,1,789,23,0,0
"4031",2014-08-18 00:00:00,0,0,1,1,18,8,0,0,24.86,0,0,679,21,0,0
"4032",2014-08-18 17:00:00,67,0,0,1,18,8,17,0,25.46,0,0,598,21,0,0
"4033",2014-08-18 17:15:00,59,0,0,1,18,8,17,15,25.46,0,0,518,21,0,0
"4034",2014-08-18 17:30:00,75,0,0,1,18,8,17,30,26.04,0,0,557,21,0,0
"4035",2014-08-18 17:45:00,58,0,0,1,18,8,17,45,26.04,0,0,560,21,0,0
"4036",2014-08-18 18:00:00,59,0,0,1,18,8,18,0,26.04,0,0,576,21,0,0
"4037",2014-08-18 18:15:00,53,0,0,1,18,8,18,15,26.04,0,0,526,21,0,0
"4038",2014-08-18 18:30:00,58,0,0,1,18,8,18,30,25.58,0,0,486,21,0,0
"4039",2014-08-18 18:45:00,38,0,0,1,18,8,18,45,25.58,0,0,462,21,0,0
"4040",2014-08-18 19:00:00,50,0,0,1,18,8,19,0,25.58,0,0,495,21,0,0
"4041",2014-08-18 19:15:00,52,0,0,1,18,8,19,15,25.58,0,0,497,21,0,0
"4042",2014-08-18 19:30:00,42,0,0,1,18,8,19,30,26.72,0,0,445,21,0,0
"4043",2014-08-18 19:45:00,37,0,0,1,18,8,19,45,26.72,0,0,484,21,0,0
"4044",2014-08-18 20:00:00,55,0,0,1,18,8,20,0,26.72,0,0,483,21,0,0
"4045",2014-08-18 20:15:00,37,0,0,1,18,8,20,15,26.72,0,0,490,21,0,0
"4046",2014-08-18 20:30:00,38,0,0,1,18,8,20,30,26.68,0,0,541,21,0,0
"4047",2014-08-18 20:45:00,46,0,1,1,18,8,20,45,26.68,0,0,658,21,0,0
"4048",2014-08-18 21:00:00,40,0,1,1,18,8,21,0,26.68,0,0,676,21,0,0
"4049",2014-08-18 21:15:00,42,0,1,1,18,8,21,15,26.68,0,0,715,21,0,0
"4050",2014-08-18 21:30:00,37,0,1,1,18,8,21,30,26.68,0,0,784,21,0,0
"4051",2014-08-18 21:45:00,33,0,1,1,18,8,21,45,26.68,0,0,786,21,0,0
"4052",2014-08-18 22:00:00,26,0,1,1,18,8,22,0,26.68,0,0,785,21,0,0
"4053",2014-08-18 22:15:00,23,0,1,1,18,8,22,15,26.68,0,1,845,21,0,0
"4054",2014-08-18 22:30:00,12,0,1,1,18,8,22,30,26.15,0,0,722,21,0,0
"4055",2014-08-18 22:45:00,16,0,1,1,18,8,22,45,26.15,0,0,660,21,0,0
"4056",2014-08-18 23:00:00,16,0,1,1,18,8,23,0,26.15,0,0,747,21,0,0
"4057",2014-08-18 23:15:00,23,0,1,1,18,8,23,15,26.15,0,0,612,21,0,0
"4058",2014-08-18 23:30:00,15,0,1,1,18,8,23,30,23.99,0,0,597,21,0,0
"4059",2014-08-18 23:45:00,6,0,1,1,18,8,23,45,23.99,0,0,642,21,0,0
"4060",2014-08-19 00:00:00,1,0,1,2,19,8,0,0,23.99,0,1,687,39,0,0
"4061",2014-08-19 17:00:00,83,0,0,2,19,8,17,0,27.39,0,0,683,39,0,0
"4062",2014-08-19 17:15:00,73,0,0,2,19,8,17,15,27.39,0,0,653,39,0,0
"4063",2014-08-19 17:30:00,83,0,0,2,19,8,17,30,26.04,0,0,671,39,0,0
"4064",2014-08-19 17:45:00,76,0,0,2,19,8,17,45,26.04,0,0,595,39,0,0
"4065",2014-08-19 18:00:00,60,0,0,2,19,8,18,0,26.04,0,0,578,39,0,0
"4066",2014-08-19 18:15:00,56,0,0,2,19,8,18,15,26.04,0,0,566,39,0,0
"4067",2014-08-19 18:30:00,72,0,0,2,19,8,18,30,26.22,0,0,543,39,0,0
